route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
001,107.0.2,1021197,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395782,55539,0,0
001,107.0.2,1021196,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395781,55540,0,0
001,107.0.2,1021195,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395784,55539,0,0
001,107.0.2,1021194,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395783,55540,0,0
001,107.0.2,1021238,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395787,55539,0,0
001,107.0.2,1021237,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395790,55540,0,0
001,107.0.2,1021236,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395788,55539,0,0
001,107.0.2,1021235,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395786,55540,0,0
001,107.0.2,1021234,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395789,55539,0,0
001,107.0.2,1021192,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395780,55540,0,0
001,107.0.2,1021193,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395782,55538,0,0
001,107.0.2,1029530,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395783,55540,0,0
001,107.0.2,1029532,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395784,55538,0,0
001,107.0.2,1029531,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395786,55540,0,0
001,107.0.2,1029533,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395788,55538,0,0
002,107.0.2,1021632,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397017,55549,0,0
002,107.0.2,1021631,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397019,55549,0,0
002,107.0.2,1021630,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397016,55549,0,0
002,107.0.2,1021629,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397022,55548,0,0
002,107.0.2,1021628,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397018,55549,0,0
002,107.0.2,1021627,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397024,55548,0,0
002,107.0.2,1021626,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397020,55549,0,0
002,107.0.2,1021625,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397021,55548,0,0
002,107.0.2,1021624,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397017,55549,0,0
002,107.0.2,1021623,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397023,55548,0,0
002,107.0.2,1021622,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397019,55549,0,0
002,107.0.2,1021621,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397025,55548,0,0
002,107.0.2,1021620,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397026,55549,0,0
002,107.0.2,1021619,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397022,55548,0,0
002,107.0.2,1021618,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397027,55549,0,0
002,107.0.2,1021617,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397016,55548,0,0
002,107.0.2,1021616,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397024,55549,0,0
002,107.0.2,1021615,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397018,55548,0,0
002,107.0.2,1021614,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397021,55549,0,0
002,107.0.2,1021613,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397020,55548,0,0
002,107.0.2,1021612,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397023,55549,0,0
002,107.0.2,1021611,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397017,55548,0,0
002,107.0.2,1021610,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397025,55549,0,0
002,107.0.2,1021609,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397019,55548,0,0
002,107.0.2,1021608,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397022,55549,0,0
002,107.0.2,1021607,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397026,55548,0,0
002,107.0.2,1021606,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397016,55549,0,0
002,107.0.2,1021605,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397027,55548,0,0
002,107.0.2,1021604,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397018,55549,0,0
002,107.0.2,1021603,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397024,55548,0,0
002,107.0.2,1021602,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397020,55549,0,0
002,107.0.2,1021601,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397021,55548,0,0
002,107.0.2,1021600,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397017,55549,0,0
002,107.0.2,1021599,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397023,55548,0,0
002,107.0.2,1021598,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397019,55549,0,0
002,107.0.2,1021597,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397025,55548,0,0
002,107.0.2,1021596,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397026,55549,0,0
002,107.0.2,1021595,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397022,55548,0,0
002,107.0.2,1021594,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397027,55549,0,0
002,107.0.2,1021593,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397016,55548,0,0
002,107.0.2,1021637,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397018,55549,0,0
002,107.0.2,1021635,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397021,55548,0,0
002,107.0.2,1021634,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397020,55549,0,0
002,107.0.2,1021633,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397023,55549,0,0
002,107.0.2,1021636,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397017,55549,0,0
002,107.0.2,1021591,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397025,55548,0,0
002,107.0.2,1021592,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397019,55547,0,0
002,107.0.2,1029534,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397016,55548,0,0
002,107.0.2,1029536,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397027,55547,0,0
002,107.0.2,1029535,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397021,55548,0,0
002,107.0.2,1029537,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397018,55547,0,0
002,107.0.2,1021678,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397016,55559,0,0
002,107.0.2,1021677,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397018,55559,0,0
002,107.0.2,1021676,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397020,55559,0,0
002,107.0.2,1021675,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397021,55558,0,0
002,107.0.2,1021674,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397017,55559,0,0
002,107.0.2,1021673,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397023,55558,0,0
002,107.0.2,1021672,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397019,55559,0,0
002,107.0.2,1021671,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397025,55558,0,0
002,107.0.2,1021670,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397026,55559,0,0
002,107.0.2,1021669,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397022,55558,0,0
002,107.0.2,1021668,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397016,55559,0,0
002,107.0.2,1021667,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397024,55558,0,0
002,107.0.2,1021666,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397018,55559,0,0
002,107.0.2,1021665,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397021,55558,0,0
002,107.0.2,1021664,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397020,55559,0,0
002,107.0.2,1021663,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397023,55558,0,0
002,107.0.2,1021662,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397017,55559,0,0
002,107.0.2,1021661,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397025,55558,0,0
002,107.0.2,1021660,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397019,55559,0,0
002,107.0.2,1021659,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397022,55558,0,0
002,107.0.2,1021658,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397026,55559,0,0
002,107.0.2,1021657,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397016,55558,0,0
002,107.0.2,1021656,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397027,55559,0,0
002,107.0.2,1021655,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397018,55558,0,0
002,107.0.2,1021654,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397024,55559,0,0
002,107.0.2,1021653,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397020,55558,0,0
002,107.0.2,1021652,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397021,55559,0,0
002,107.0.2,1021651,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397017,55558,0,0
002,107.0.2,1021650,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397023,55559,0,0
002,107.0.2,1021649,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397019,55558,0,0
002,107.0.2,1021648,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397025,55559,0,0
002,107.0.2,1021647,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397026,55558,0,0
002,107.0.2,1021646,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397022,55559,0,0
002,107.0.2,1021645,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397027,55558,0,0
002,107.0.2,1021644,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397016,55559,0,0
002,107.0.2,1021643,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397024,55558,0,0
002,107.0.2,1021642,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397018,55559,0,0
002,107.0.2,1021641,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397021,55558,0,0
002,107.0.2,1021640,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397020,55559,0,0
002,107.0.2,1021682,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397023,55558,0,0
002,107.0.2,1021638,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397017,55559,0,0
002,107.0.2,1021680,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397025,55558,0,0
002,107.0.2,1021679,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397019,55559,0,0
002,107.0.2,1021684,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397016,55558,0,0
002,107.0.2,1021681,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397027,55559,0,0
002,107.0.2,1021683,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397021,55558,0,0
002,107.0.2,1021639,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397018,55557,0,0
002,107.0.2,1029538,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397023,55559,0,0
002,107.0.2,1029540,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397017,55557,0,0
002,107.0.2,1029539,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397016,55558,0,0
002,107.0.2,1029541,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397019,55557,0,0
003,107.0.2,1021918,3 NORTHWEST HARRISBURG TO PARKWAY CENTRE,,0,395871,55861,0,0
003,107.0.2,1021919,3 NORTHWEST HARRISBURG TO PARKWAY CENTRE,,0,395870,55861,0,0
003,107.0.2,1021906,3 NORTHWEST HARRISBURG TO PARKWAY CENTRE,,0,395872,55861,0,0
003,107.0.2,1021907,3 NORTHWEST HARRISBURG TO PARKWAY CENTRE,,0,395871,55861,0,0
003,107.0.2,1021908,3 NORTHWEST HARRISBURG TO PARKWAY CENTRE,,0,395870,55861,0,0
003,107.0.2,1021909,3 NORTHWEST HARRISBURG TO PARKWAY CENTRE,,0,395872,55861,0,0
003,107.0.2,1021910,3 NORTHWEST HARRISBURG TO PARKWAY CENTRE,,0,395871,55861,0,0
003,107.0.2,1021911,3 NORTHWEST HARRISBURG TO PARKWAY CENTRE,,0,395870,55861,0,0
003,107.0.2,1021912,3 NORTHWEST HARRISBURG TO PARKWAY CENTRE,,0,395872,55861,0,0
003,107.0.2,1021913,3 NORTHWEST HARRISBURG TO PARKWAY CENTRE,,0,395871,55861,0,0
003,107.0.2,1021914,3 NORTHWEST HARRISBURG TO PARKWAY CENTRE,,0,395870,55861,0,0
003,107.0.2,1021915,3 NORTHWEST HARRISBURG TO PARKWAY CENTRE,,0,395872,55861,0,0
003,107.0.2,1021916,3 NORTHWEST HARRISBURG TO PARKWAY CENTRE,,0,395871,55861,0,0
003,107.0.2,1021917,3 NORTHWEST HARRISBURG TO PARKWAY CENTRE,,0,395870,55861,0,0
003,107.0.2,1021904,3 NORTHWEST HARRISBURG TO PARKWAY CENTRE,,0,395872,55861,0,0
003,107.0.2,1021905,3 NORTHWEST HARRISBURG TO PARKWAY CENTRE,,0,395871,55861,0,0
003,107.0.2,1021903,3 NORTHWEST HARRISBURG TO PARKWAY CENTRE,,0,395870,55862,0,0
003,107.0.2,1029542,3 NORTHWEST HARRISBURG TO PARKWAY CENTRE,,0,395872,55862,0,0
003,107.0.2,1029543,3 NORTHWEST HARRISBURG TO PARKWAY CENTRE,,0,395871,55862,0,0
003,107.0.2,1021934,3 NORTHWEST HARRISBURG TO KINGSDALE SHOPPING CENTER,,1,395870,55863,0,0
003,107.0.2,1021935,3 NORTHWEST HARRISBURG TO KINGSDALE SHOPPING CENTER,,1,395872,55863,0,0
003,107.0.2,1021936,3 NORTHWEST HARRISBURG TO DOWNTOWN,,1,395873,55570,0,0
003,107.0.2,1021939,3 NORTHWEST HARRISBURG TO KINGSDALE SHOPPING CENTER,,1,395871,55863,0,0
003,107.0.2,1021937,3 NORTHWEST HARRISBURG TO DOWNTOWN,,1,395873,55570,0,0
003,107.0.2,1021933,3 NORTHWEST HARRISBURG TO KINGSDALE SHOPPING CENTER,,1,395870,55863,0,0
003,107.0.2,1021938,3 NORTHWEST HARRISBURG TO DOWNTOWN,,1,395873,55570,0,0
003,107.0.2,1021932,3 NORTHWEST HARRISBURG TO KINGSDALE SHOPPING CENTER,,1,395872,55863,0,0
003,107.0.2,1021931,3 NORTHWEST HARRISBURG TO KINGSDALE SHOPPING CENTER,,1,395871,55863,0,0
003,107.0.2,1021930,3 NORTHWEST HARRISBURG TO KINGSDALE SHOPPING CENTER,,1,395870,55863,0,0
003,107.0.2,1021929,3 NORTHWEST HARRISBURG TO KINGSDALE SHOPPING CENTER,,1,395872,55863,0,0
003,107.0.2,1021928,3 NORTHWEST HARRISBURG TO KINGSDALE SHOPPING CENTER,,1,395871,55863,0,0
003,107.0.2,1021927,3 NORTHWEST HARRISBURG TO KINGSDALE SHOPPING CENTER,,1,395870,55863,0,0
003,107.0.2,1021926,3 NORTHWEST HARRISBURG TO KINGSDALE SHOPPING CENTER,,1,395872,55863,0,0
003,107.0.2,1021925,3 NORTHWEST HARRISBURG TO KINGSDALE SHOPPING CENTER,,1,395871,55863,0,0
003,107.0.2,1021924,3 NORTHWEST HARRISBURG TO KINGSDALE SHOPPING CENTER,,1,395870,55863,0,0
003,107.0.2,1021923,3 NORTHWEST HARRISBURG TO KINGSDALE SHOPPING CENTER,,1,395872,55863,0,0
003,107.0.2,1021922,3 NORTHWEST HARRISBURG TO KINGSDALE SHOPPING CENTER,,1,395871,55863,0,0
003,107.0.2,1021921,3 NORTHWEST HARRISBURG TO KINGSDALE SHOPPING CENTER,,1,395870,55863,0,0
003,107.0.2,1021920,3 NORTHWEST HARRISBURG TO KINGSDALE SHOPPING CENTER,,1,395872,55864,0,0
003,107.0.2,1029544,3 NORTHWEST HARRISBURG TO KINGSDALE SHOPPING CENTER,,1,395871,55864,0,0
003,107.0.2,1029545,3 NORTHWEST HARRISBURG TO KINGSDALE SHOPPING CENTER,,1,395870,55864,0,0
004,107.0.2,1022122,4 INDIANOLA LOCKBOURNE TO STATE ROUTE 161 AND BUSCH,,0,395893,55579,0,0
004,107.0.2,1022123,4 INDIANOLA LOCKBOURNE TO STATE ROUTE 161 AND BUSCH,,0,395894,55579,0,0
004,107.0.2,1022136,4 INDIANOLA LOCKBOURNE TO STATE ROUTE 161 AND BUSCH,,0,395892,55579,0,0
004,107.0.2,1022135,4 INDIANOLA LOCKBOURNE TO STATE ROUTE 161 AND BUSCH,,0,395893,55579,0,0
004,107.0.2,1022134,4 INDIANOLA LOCKBOURNE TO STATE ROUTE 161 AND BUSCH,,0,395894,55579,0,0
004,107.0.2,1022133,4 INDIANOLA LOCKBOURNE TO STATE ROUTE 161 AND BUSCH,,0,395892,55579,0,0
004,107.0.2,1022132,4 INDIANOLA LOCKBOURNE TO STATE ROUTE 161 AND BUSCH,,0,395893,55579,0,0
004,107.0.2,1022126,4 INDIANOLA LOCKBOURNE TO STATE ROUTE 161 AND BUSCH,,0,395894,55579,0,0
004,107.0.2,1022124,4 INDIANOLA LOCKBOURNE TO STATE ROUTE 161 AND BUSCH,,0,395892,55579,0,0
004,107.0.2,1022125,4 INDIANOLA LOCKBOURNE TO STATE ROUTE 161 AND BUSCH,,0,395893,55579,0,0
004,107.0.2,1022131,4 INDIANOLA LOCKBOURNE TO STATE ROUTE 161 AND BUSCH,,0,395894,55579,0,0
004,107.0.2,1022130,4 INDIANOLA LOCKBOURNE TO STATE ROUTE 161 AND BUSCH,,0,395892,55579,0,0
004,107.0.2,1022129,4 INDIANOLA LOCKBOURNE TO STATE ROUTE 161 AND BUSCH,,0,395893,55579,0,0
004,107.0.2,1022128,4 INDIANOLA LOCKBOURNE TO STATE ROUTE 161 AND BUSCH,,0,395894,55579,0,0
004,107.0.2,1022127,4 INDIANOLA LOCKBOURNE TO STATE ROUTE 161 AND BUSCH,,0,395892,55579,0,0
004,107.0.2,1022121,4 INDIANOLA LOCKBOURNE TO STATE ROUTE 161 AND BUSCH,,0,395893,55579,0,0
004,107.0.2,1022120,4 INDIANOLA LOCKBOURNE TO STATE ROUTE 161 AND BUSCH,,0,395894,55577,0,0
004,107.0.2,1029546,4 INDIANOLA LOCKBOURNE TO STATE ROUTE 161 AND BUSCH,,0,395892,55577,0,0
004,107.0.2,1029547,4 INDIANOLA LOCKBOURNE TO STATE ROUTE 161 AND BUSCH,,0,395893,55577,0,0
004,107.0.2,1022139,4 INDIANOLA LOCKBOURNE TO ALUM CREEK DRIVE,,1,395894,55582,0,0
004,107.0.2,1022140,4 INDIANOLA LOCKBOURNE TO ALUM CREEK DRIVE,,1,395892,55582,0,0
004,107.0.2,1022141,4 INDIANOLA LOCKBOURNE TO ALUM CREEK DRIVE,,1,395893,55582,0,0
004,107.0.2,1022154,4 INDIANOLA LOCKBOURNE TO ALUM CREEK DRIVE,,1,395894,55582,0,0
004,107.0.2,1022153,4 INDIANOLA LOCKBOURNE TO ALUM CREEK DRIVE,,1,395892,55582,0,0
004,107.0.2,1022152,4 INDIANOLA LOCKBOURNE TO ALUM CREEK DRIVE,,1,395893,55582,0,0
004,107.0.2,1022151,4 INDIANOLA LOCKBOURNE TO ALUM CREEK DRIVE,,1,395894,55582,0,0
004,107.0.2,1022143,4 INDIANOLA LOCKBOURNE TO ALUM CREEK DRIVE,,1,395892,55582,0,0
004,107.0.2,1022144,4 INDIANOLA LOCKBOURNE TO ALUM CREEK DRIVE,,1,395893,55582,0,0
004,107.0.2,1022142,4 INDIANOLA LOCKBOURNE TO ALUM CREEK DRIVE,,1,395894,55582,0,0
004,107.0.2,1022150,4 INDIANOLA LOCKBOURNE TO ALUM CREEK DRIVE,,1,395892,55582,0,0
004,107.0.2,1022149,4 INDIANOLA LOCKBOURNE TO ALUM CREEK DRIVE,,1,395893,55582,0,0
004,107.0.2,1022148,4 INDIANOLA LOCKBOURNE TO ALUM CREEK DRIVE,,1,395894,55582,0,0
004,107.0.2,1022147,4 INDIANOLA LOCKBOURNE TO ALUM CREEK DRIVE,,1,395892,55582,0,0
004,107.0.2,1022146,4 INDIANOLA LOCKBOURNE TO ALUM CREEK DRIVE,,1,395893,55582,0,0
004,107.0.2,1022145,4 INDIANOLA LOCKBOURNE TO ALUM CREEK DRIVE,,1,395894,55582,0,0
004,107.0.2,1022138,4 INDIANOLA LOCKBOURNE TO ALUM CREEK DRIVE,,1,395892,55582,0,0
004,107.0.2,1022137,4 INDIANOLA LOCKBOURNE TO ALUM CREEK DRIVE,,1,395893,55580,0,0
004,107.0.2,1029548,4 INDIANOLA LOCKBOURNE TO ALUM CREEK DRIVE,,1,397047,55580,0,0
004,107.0.2,1029549,4 INDIANOLA LOCKBOURNE TO ALUM CREEK DRIVE,,1,395894,55580,0,0
005,107.0.2,1022364,5 WEST FIFTH REFUGEE TO RENNER ROAD PARK AND RIDE,,0,397008,55586,0,0
005,107.0.2,1022363,5 WEST FIFTH REFUGEE TO LINCOLN VILLAGE,,0,397010,55589,0,0
005,107.0.2,1022357,5 WEST FIFTH REFUGEE TO RENNER ROAD PARK AND RIDE,,0,397012,55586,0,0
005,107.0.2,1022351,5 WEST FIFTH REFUGEE TO LINCOLN VILLAGE,,0,397014,55589,0,0
005,107.0.2,1022358,5 WEST FIFTH REFUGEE TO RENNER ROAD PARK AND RIDE,,0,397009,55586,0,0
005,107.0.2,1022352,5 WEST FIFTH REFUGEE TO LINCOLN VILLAGE,,0,397011,55589,0,0
005,107.0.2,1022359,5 WEST FIFTH REFUGEE TO RENNER ROAD PARK AND RIDE,,0,397013,55586,0,0
005,107.0.2,1022353,5 WEST FIFTH REFUGEE TO LINCOLN VILLAGE,,0,397015,55589,0,0
005,107.0.2,1022360,5 WEST FIFTH REFUGEE TO RENNER ROAD PARK AND RIDE,,0,397008,55586,0,0
005,107.0.2,1022354,5 WEST FIFTH REFUGEE TO LINCOLN VILLAGE,,0,397010,55589,0,0
005,107.0.2,1022361,5 WEST FIFTH REFUGEE TO RENNER ROAD PARK AND RIDE,,0,397012,55586,0,0
005,107.0.2,1022355,5 WEST FIFTH REFUGEE TO LINCOLN VILLAGE,,0,397014,55589,0,0
005,107.0.2,1022362,5 WEST FIFTH REFUGEE TO RENNER ROAD PARK AND RIDE,,0,397009,55586,0,0
005,107.0.2,1022356,5 WEST FIFTH REFUGEE TO LINCOLN VILLAGE,,0,397011,55589,0,0
005,107.0.2,1022349,5 WEST FIFTH REFUGEE TO RENNER ROAD PARK AND RIDE,,0,397013,55586,0,0
005,107.0.2,1022342,5 WEST FIFTH REFUGEE TO LINCOLN VILLAGE,,0,397015,55589,0,0
005,107.0.2,1022348,5 WEST FIFTH REFUGEE TO RENNER ROAD PARK AND RIDE,,0,397008,55586,0,0
005,107.0.2,1022341,5 WEST FIFTH REFUGEE TO LINCOLN VILLAGE,,0,397010,55589,0,0
005,107.0.2,1022347,5 WEST FIFTH REFUGEE TO RENNER ROAD PARK AND RIDE,,0,397012,55586,0,0
005,107.0.2,1022340,5 WEST FIFTH REFUGEE TO LINCOLN VILLAGE,,0,397014,55589,0,0
005,107.0.2,1022346,5 WEST FIFTH REFUGEE TO RENNER ROAD PARK AND RIDE,,0,397009,55586,0,0
005,107.0.2,1022339,5 WEST FIFTH REFUGEE TO LINCOLN VILLAGE,,0,397011,55589,0,0
005,107.0.2,1022345,5 WEST FIFTH REFUGEE TO RENNER ROAD PARK AND RIDE,,0,397013,55586,0,0
005,107.0.2,1022338,5 WEST FIFTH REFUGEE TO LINCOLN VILLAGE,,0,397015,55589,0,0
005,107.0.2,1022344,5 WEST FIFTH REFUGEE TO RENNER ROAD PARK AND RIDE,,0,397008,55586,0,0
005,107.0.2,1022337,5 WEST FIFTH REFUGEE TO LINCOLN VILLAGE,,0,397010,55589,0,0
005,107.0.2,1022343,5 WEST FIFTH REFUGEE TO RENNER ROAD PARK AND RIDE,,0,397012,55586,0,0
005,107.0.2,1022336,5 WEST FIFTH REFUGEE TO LINCOLN VILLAGE,,0,397014,55589,0,0
005,107.0.2,1022350,5 WEST FIFTH REFUGEE TO RENNER ROAD PARK AND RIDE,,0,397009,55586,0,0
005,107.0.2,1022334,5 WEST FIFTH REFUGEE TO LINCOLN VILLAGE,,0,397011,55589,0,0
005,107.0.2,1022335,5 WEST FIFTH REFUGEE TO RENNER ROAD PARK AND RIDE,,0,397013,55586,0,0
005,107.0.2,1022332,5 WEST FIFTH REFUGEE TO LINCOLN VILLAGE,,0,397015,55589,0,0
005,107.0.2,1022333,5 WEST FIFTH REFUGEE TO RENNER ROAD PARK AND RIDE,,0,397008,55584,0,0
005,107.0.2,1029550,5 WEST FIFTH REFUGEE TO LINCOLN VILLAGE,,0,397010,55589,0,0
005,107.0.2,1029552,5 WEST FIFTH REFUGEE TO RENNER ROAD PARK AND RIDE,,0,397012,55584,0,0
005,107.0.2,1029551,5 WEST FIFTH REFUGEE TO LINCOLN VILLAGE,,0,397014,55589,0,0
005,107.0.2,1029553,5 WEST FIFTH REFUGEE TO RENNER ROAD PARK AND RIDE,,0,397009,55584,0,0
005,107.0.2,1022369,5 WEST FIFTH REFUGEE TO GENDER ROAD,,1,397009,55599,0,0
005,107.0.2,1022396,5 WEST FIFTH REFUGEE TO GENDER ROAD,,1,397011,55600,0,0
005,107.0.2,1022395,5 WEST FIFTH REFUGEE TO GENDER ROAD,,1,397013,55599,0,0
005,107.0.2,1022389,5 WEST FIFTH REFUGEE TO GENDER ROAD,,1,397015,55600,0,0
005,107.0.2,1022383,5 WEST FIFTH REFUGEE TO GENDER ROAD,,1,397008,55599,0,0
005,107.0.2,1022390,5 WEST FIFTH REFUGEE TO GENDER ROAD,,1,397010,55600,0,0
005,107.0.2,1022384,5 WEST FIFTH REFUGEE TO GENDER ROAD,,1,397012,55599,0,0
005,107.0.2,1022391,5 WEST FIFTH REFUGEE TO GENDER ROAD,,1,397014,55600,0,0
005,107.0.2,1022385,5 WEST FIFTH REFUGEE TO GENDER ROAD,,1,397009,55599,0,0
